run_id;arquivo_instancia;ninst;tem_janelas;heuristica_retirada;tamanho_clientes;nos_rede;veiculos;capacidade;tabu;tipo_geracao;tempo_exato;tempo_bp;fo_exato;fo_bp;gap_pct;igual_exato;nos_bp;colunas_bp;seq_exato;seq_bp;timestamp
tam25_cap200_tabu0_inst0_cons1;instancias/r105,txt;0;0;1;25;27;6;200;0;PD;17,8249;56,1524;531,5386;531,5386;0,0;1;1;1134;"V0: [0,5,14,16,6,26] ; V1: [0,12,9,3,24,25,26] ; V2: [0,2,15,13,26] ; V3: [0,21,23,22,4,26] ; V4: [0,7,18,8,17,26] ; V5: [0,19,11,10,20,1,26]";"V0: [0,19,11,10,20,1,26] ; V1: [0,12,9,3,24,25,26] ; V2: [0,5,14,16,6,26] ; V3: [0,7,18,8,17,26] ; V4: [0,2,15,13,26] ; V5: [0,21,23,22,4,26]";2026-03-28 01:37:06
tam25_cap200_tabu0_inst0_cons2;instancias/r105,txt;0;0;2;25;27;6;200;0;PD;17,8249;57,6008;531,5386;531,5386;0,0;1;1;1242;"V0: [0,5,14,16,6,26] ; V1: [0,12,9,3,24,25,26] ; V2: [0,2,15,13,26] ; V3: [0,21,23,22,4,26] ; V4: [0,7,18,8,17,26] ; V5: [0,19,11,10,20,1,26]";"V0: [0,21,23,22,4,25,26] ; V1: [0,19,11,10,20,1,26] ; V2: [0,7,18,8,17,26] ; V3: [0,5,14,16,6,26] ; V4: [0,12,9,3,24,26] ; V5: [0,2,15,13,26]";2026-03-28 01:38:03
tam25_cap200_tabu0_inst0_cons3;instancias/r105,txt;0;0;3;25;27;6;200;0;PD;17,8249;22,6073;531,5386;537,5166;1,1247;0;65;1452;"V0: [0,5,14,16,6,26] ; V1: [0,12,9,3,24,25,26] ; V2: [0,2,15,13,26] ; V3: [0,21,23,22,4,26] ; V4: [0,7,18,8,17,26] ; V5: [0,19,11,10,20,1,26]";"V0: [0,18,6,26] ; V1: [0,21,23,22,4,26] ; V2: [0,12,9,3,24,25,26] ; V3: [0,5,14,16,8,17,26] ; V4: [0,11,19,7,10,20,1,26] ; V5: [0,2,15,13,26]";2026-03-28 01:38:26
tam25_cap200_tabu0_inst0_cons22;instancias/r105,txt;0;0;22;25;27;6;200;0;PD;17,8249;210,8627;531,5386;531,5386;0,0;1;1;492;"V0: [0,5,14,16,6,26] ; V1: [0,12,9,3,24,25,26] ; V2: [0,2,15,13,26] ; V3: [0,21,23,22,4,26] ; V4: [0,7,18,8,17,26] ; V5: [0,19,11,10,20,1,26]";"V0: [0,2,15,13,26] ; V1: [0,21,23,22,4,26] ; V2: [0,12,9,3,24,25,26] ; V3: [0,19,11,10,20,1,26] ; V4: [0,7,18,8,17,26] ; V5: [0,5,14,16,6,26]";2026-03-28 01:41:57
tam25_cap200_tabu0_inst0_cons0;instancias/r106,txt;0;0;0;25;27;5;200;0;PD;1092,5516;1481,3308;466,4802;470,5235;0,8668;0;307;2765;"V0: [0,2,15,23,22,4,25,21,26] ; V1: [0,14,16,6,13,26] ; V2: [0,7,19,11,10,26] ; V3: [0,18,8,17,5,26] ; V4: [0,1,9,20,3,24,12,26]";"V0: [0,1,9,20,3,24,26] ; V1: [0,14,16,6,13,26] ; V2: [0,18,8,17,5,26] ; V3: [0,2,15,23,22,21,4,25,12,26] ; V4: [0,7,19,11,10,26]";2026-03-28 02:24:51
tam25_cap200_tabu0_inst0_cons1;instancias/r106,txt;0;0;1;25;27;5;200;0;PD;1092,5516;809,2501;466,4802;466,4802;-0,0;1;137;2280;"V0: [0,2,15,23,22,4,25,21,26] ; V1: [0,14,16,6,13,26] ; V2: [0,7,19,11,10,26] ; V3: [0,18,8,17,5,26] ; V4: [0,1,9,20,3,24,12,26]";"V0: [0,7,19,11,10,26] ; V1: [0,2,15,23,22,4,25,21,26] ; V2: [0,18,8,17,5,26] ; V3: [0,14,16,6,13,26] ; V4: [0,1,9,20,3,24,12,26]";2026-03-28 02:38:20
tam25_cap200_tabu0_inst0_cons2;instancias/r106,txt;0;0;2;25;27;5;200;0;PD;1092,5516;875,5637;466,4802;466,4802;-0,0;1;153;2390;"V0: [0,2,15,23,22,4,25,21,26] ; V1: [0,14,16,6,13,26] ; V2: [0,7,19,11,10,26] ; V3: [0,18,8,17,5,26] ; V4: [0,1,9,20,3,24,12,26]";"V0: [0,7,19,11,10,26] ; V1: [0,2,15,23,22,4,25,21,26] ; V2: [0,14,16,6,13,26] ; V3: [0,1,9,20,3,24,12,26] ; V4: [0,18,8,17,5,26]";2026-03-28 02:52:56
tam25_cap200_tabu0_inst0_cons3;instancias/r106,txt;0;0;3;25;27;5;200;0;PD;1092,5516;2234,3161;466,4802;501,4534;7,4973;0;16147;6465;"V0: [0,2,15,23,22,4,25,21,26] ; V1: [0,14,16,6,13,26] ; V2: [0,7,19,11,10,26] ; V3: [0,18,8,17,5,26] ; V4: [0,1,9,20,3,24,12,26]";"V0: [0,19,11,10,20,26] ; V1: [0,2,14,16,5,6,13,26] ; V2: [0,7,18,8,17,26] ; V3: [0,21,15,23,22,4,25,12,26] ; V4: [0,1,9,3,24,26]";2026-03-28 03:30:10
tam25_cap200_tabu0_inst0_cons22;instancias/r106,txt;0;0;22;25;27;5;200;0;PD;1092,5516;3602,4569;466,4802;-1;;;0;0;"V0: [0,2,15,23,22,4,25,21,26] ; V1: [0,14,16,6,13,26] ; V2: [0,7,19,11,10,26] ; V3: [0,18,8,17,5,26] ; V4: [0,1,9,20,3,24,12,26]";SEM_SEQUENCIA_BP;2026-03-28 04:30:12
tam25_cap200_tabu0_inst0_cons0;instancias/r107,txt;0;0;0;25;27;4;200;0;PD;1201,3898;169,633;429,2004;425,2685;-0,9161;0;1;1156;"V0: [0,6,16,14,13,26] ; V1: [0,18,7,11,19,8,17,5,26] ; V2: [0,2,15,23,22,4,25,21,26] ; V3: [0,12,24,3,9,20,10,1,26]";"V0: [0,18,7,11,19,8,17,16,5,26] ; V1: [0,21,23,22,4,25,24,26] ; V2: [0,12,3,9,20,10,1,26] ; V3: [0,2,15,14,6,13,26]";2026-03-28 04:53:03
tam25_cap200_tabu0_inst0_cons1;instancias/r107,txt;0;0;1;25;27;4;200;0;PD;1201,3898;183,1797;429,2004;425,2685;-0,9161;0;1;1808;"V0: [0,6,16,14,13,26] ; V1: [0,18,7,11,19,8,17,5,26] ; V2: [0,2,15,23,22,4,25,21,26] ; V3: [0,12,24,3,9,20,10,1,26]";"V0: [0,12,3,9,20,10,1,26] ; V1: [0,18,7,11,19,8,17,16,5,26] ; V2: [0,21,23,22,4,25,24,26] ; V3: [0,2,15,14,6,13,26]";2026-03-28 04:56:07
tam25_cap200_tabu0_inst0_cons2;instancias/r107,txt;0;0;2;25;27;4;200;0;PD;1201,3898;246,2748;429,2004;425,2685;-0,9161;0;1;1976;"V0: [0,6,16,14,13,26] ; V1: [0,18,7,11,19,8,17,5,26] ; V2: [0,2,15,23,22,4,25,21,26] ; V3: [0,12,24,3,9,20,10,1,26]";"V0: [0,18,7,11,19,8,17,16,5,26] ; V1: [0,21,23,22,4,25,24,26] ; V2: [0,12,3,9,20,10,1,26] ; V3: [0,2,15,14,6,13,26]";2026-03-28 05:00:13
tam25_cap200_tabu0_inst0_cons3;instancias/r107,txt;0;0;3;25;27;4;200;0;PD;1201,3898;115,3156;429,2004;431,1264;0,4487;0;193;2296;"V0: [0,6,16,14,13,26] ; V1: [0,18,7,11,19,8,17,5,26] ; V2: [0,2,15,23,22,4,25,21,26] ; V3: [0,12,24,3,9,20,10,1,26]";"V0: [0,23,22,21,4,25,24,26] ; V1: [0,18,7,11,19,8,17,16,5,26] ; V2: [0,12,3,9,20,10,1,26] ; V3: [0,2,15,14,6,13,26]";2026-03-28 05:02:08
tam25_cap200_tabu0_inst0_cons22;instancias/r107,txt;0;0;22;25;27;4;200;0;PD;1201,3898;443,1022;429,2004;425,2685;-0,9161;0;1;472;"V0: [0,6,16,14,13,26] ; V1: [0,18,7,11,19,8,17,5,26] ; V2: [0,2,15,23,22,4,25,21,26] ; V3: [0,12,24,3,9,20,10,1,26]";"V0: [0,21,23,22,4,25,24,26] ; V1: [0,2,15,14,6,13,26] ; V2: [0,12,3,9,20,10,1,26] ; V3: [0,18,7,11,19,8,17,16,5,26]";2026-03-28 05:09:31
tam25_cap200_tabu0_inst0_cons0;instancias/r108,txt;0;0;0;25;27;4;200;0;PD;1201,4456;3618,3219;398,2947;418,3557;5,0367;0;212;5284;"V0: [0,21,22,23,4,25,24,26] ; V1: [0,7,10,11,19,8,18,26] ; V2: [0,12,3,9,20,1,26] ; V3: [0,2,15,14,16,17,5,6,13,26]";"V0: [0,12,24,3,9,20,1,26] ; V1: [0,10,19,11,7,8,18,26] ; V2: [0,2,15,23,22,4,25,21,26] ; V3: [0,6,5,17,16,14,13,26]";2026-03-28 06:29:51
tam25_cap200_tabu0_inst0_cons1;instancias/r108,txt;0;0;1;25;27;4;200;0;PD;1201,4456;426,5231;398,2947;398,2947;0,0;1;9;2032;"V0: [0,21,22,23,4,25,24,26] ; V1: [0,7,10,11,19,8,18,26] ; V2: [0,12,3,9,20,1,26] ; V3: [0,2,15,14,16,17,5,6,13,26]";"V0: [0,2,15,14,16,17,5,6,13,26] ; V1: [0,7,10,11,19,8,18,26] ; V2: [0,1,20,9,3,12,26] ; V3: [0,21,22,23,4,25,24,26]";2026-03-28 06:36:58
tam25_cap200_tabu0_inst0_cons2;instancias/r108,txt;0;0;2;25;27;4;200;0;PD;1201,4456;1033,4836;398,2947;398,2947;0,0;1;95;2328;"V0: [0,21,22,23,4,25,24,26] ; V1: [0,7,10,11,19,8,18,26] ; V2: [0,12,3,9,20,1,26] ; V3: [0,2,15,14,16,17,5,6,13,26]";"V0: [0,7,10,11,19,8,18,26] ; V1: [0,2,15,14,16,17,5,6,13,26] ; V2: [0,1,20,9,3,12,26] ; V3: [0,21,22,23,4,25,24,26]";2026-03-28 06:54:11
tam25_cap200_tabu0_inst0_cons3;instancias/r108,txt;0;0;3;25;27;4;200;0;PD;1201,4456;170,8266;398,2947;412,6813;3,612;0;227;2972;"V0: [0,21,22,23,4,25,24,26] ; V1: [0,7,10,11,19,8,18,26] ; V2: [0,12,3,9,20,1,26] ; V3: [0,2,15,14,16,17,5,6,13,26]";"V0: [0,14,15,2,13,26] ; V1: [0,21,22,23,4,25,24,26] ; V2: [0,12,3,9,20,10,1,26] ; V3: [0,18,7,11,19,8,17,16,5,6,26]";2026-03-28 06:57:02
tam25_cap200_tabu0_inst0_cons22;instancias/r108,txt;0;0;22;25;27;4;200;0;PD;1201,4456;3603,5279;398,2947;413,9937;3,9416;0;469;1976;"V0: [0,21,22,23,4,25,24,26] ; V1: [0,7,10,11,19,8,18,26] ; V2: [0,12,3,9,20,1,26] ; V3: [0,2,15,14,16,17,5,6,13,26]";"V0: [0,22,23,4,12,26] ; V1: [0,1,20,9,3,24,25,21,26] ; V2: [0,7,10,11,19,8,18,26] ; V3: [0,2,15,14,16,17,5,6,13,26]";2026-03-28 07:57:05
tam25_cap200_tabu0_inst0_cons0;instancias/r109,txt;0;0;0;25;27;5;200;0;PD;80,721;128,853;442,6252;442,6252;-0,0;1;1;1495;"V0: [0,2,15,14,16,17,13,26] ; V1: [0,5,8,18,6,26] ; V2: [0,21,22,23,4,25,24,26] ; V3: [0,12,3,9,20,1,26] ; V4: [0,7,19,11,10,26]";"V0: [0,21,22,23,4,25,24,26] ; V1: [0,12,3,9,20,1,26] ; V2: [0,7,19,11,10,26] ; V3: [0,5,8,18,6,26] ; V4: [0,2,15,14,16,17,13,26]";2026-03-28 08:00:35
tam25_cap200_tabu0_inst0_cons1;instancias/r109,txt;0;0;1;25;27;5;200;0;PD;80,721;93,2677;442,6252;442,6252;-0,0;1;1;1465;"V0: [0,2,15,14,16,17,13,26] ; V1: [0,5,8,18,6,26] ; V2: [0,21,22,23,4,25,24,26] ; V3: [0,12,3,9,20,1,26] ; V4: [0,7,19,11,10,26]";"V0: [0,12,3,9,20,1,26] ; V1: [0,2,15,14,16,17,13,26] ; V2: [0,5,8,18,6,26] ; V3: [0,21,22,23,4,25,24,26] ; V4: [0,7,19,11,10,26]";2026-03-28 08:02:08
tam25_cap200_tabu0_inst0_cons2;instancias/r109,txt;0;0;2;25;27;5;200;0;PD;80,721;111,8622;442,6252;442,6252;-0,0;1;1;1470;"V0: [0,2,15,14,16,17,13,26] ; V1: [0,5,8,18,6,26] ; V2: [0,21,22,23,4,25,24,26] ; V3: [0,12,3,9,20,1,26] ; V4: [0,7,19,11,10,26]";"V0: [0,12,3,9,20,1,26] ; V1: [0,21,22,23,4,25,24,26] ; V2: [0,2,15,14,16,17,13,26] ; V3: [0,7,19,11,10,26] ; V4: [0,5,8,18,6,26]";2026-03-28 08:04:00
tam25_cap200_tabu0_inst0_cons3;instancias/r109,txt;0;0;3;25;27;5;200;0;PD;80,721;4,5376;442,6252;474,3321;7,1634;0;1;1205;"V0: [0,2,15,14,16,17,13,26] ; V1: [0,5,8,18,6,26] ; V2: [0,21,22,23,4,25,24,26] ; V3: [0,12,3,9,20,1,26] ; V4: [0,7,19,11,10,26]";"V0: [0,12,9,3,24,25,4,26] ; V1: [0,18,8,6,26] ; V2: [0,21,23,22,13,26] ; V3: [0,5,7,19,11,10,20,1,26] ; V4: [0,2,15,14,16,17,26]";2026-03-28 08:04:05
tam25_cap200_tabu0_inst0_cons22;instancias/r109,txt;0;0;22;25;27;5;200;0;PD;80,721;350,2311;442,6252;442,6252;-0,0;1;1;515;"V0: [0,2,15,14,16,17,13,26] ; V1: [0,5,8,18,6,26] ; V2: [0,21,22,23,4,25,24,26] ; V3: [0,12,3,9,20,1,26] ; V4: [0,7,19,11,10,26]";"V0: [0,5,8,18,6,26] ; V1: [0,2,15,14,16,17,13,26] ; V2: [0,7,19,11,10,26] ; V3: [0,21,22,23,4,25,24,26] ; V4: [0,12,3,9,20,1,26]";2026-03-28 08:09:55
tam25_cap200_tabu0_inst0_cons0;instancias/r110,txt;0;0;0;25;27;4;200;0;PD;1201,6729;1171,8681;-1;445,8722;;;129;1704;SEM_SEQUENCIA_EXATO;"V0: [0,5,16,14,15,22,23,13,26] ; V1: [0,11,19,7,10,20,9,1,26] ; V2: [0,18,8,17,6,26] ; V3: [0,2,21,12,3,24,25,4,26]";2026-03-28 08:49:28
tam25_cap200_tabu0_inst0_cons1;instancias/r110,txt;0;0;1;25;27;4;200;0;PD;1201,6729;484,5398;-1;445,8722;;;99;1744;SEM_SEQUENCIA_EXATO;"V0: [0,18,8,17,6,26] ; V1: [0,5,16,14,15,22,23,13,26] ; V2: [0,2,21,12,3,24,25,4,26] ; V3: [0,11,19,7,10,20,9,1,26]";2026-03-28 08:57:33
tam25_cap200_tabu0_inst0_cons2;instancias/r110,txt;0;0;2;25;27;4;200;0;PD;1201,6729;952,6015;-1;445,8722;;;131;2424;SEM_SEQUENCIA_EXATO;"V0: [0,18,8,17,6,26] ; V1: [0,5,16,14,15,22,23,13,26] ; V2: [0,11,19,7,10,20,9,1,26] ; V3: [0,2,21,12,3,24,25,4,26]";2026-03-28 09:13:26
tam25_cap200_tabu0_inst0_cons3;instancias/r110,txt;0;0;3;25;27;4;200;0;PD;1201,6729;285,8956;-1;463,7544;;;641;3308;SEM_SEQUENCIA_EXATO;"V0: [0,5,16,14,15,22,23,25,26] ; V1: [0,21,2,6,18,8,17,13,26] ; V2: [0,11,19,7,10,20,9,1,26] ; V3: [0,12,3,24,4,26]";2026-03-28 09:18:12
tam25_cap200_tabu0_inst0_cons22;instancias/r110,txt;0;0;22;25;27;4;200;0;PD;1201,6729;3602,4666;-1;445,8722;;;989;908;SEM_SEQUENCIA_EXATO;"V0: [0,5,16,14,15,22,23,13,26] ; V1: [0,18,8,17,6,26] ; V2: [0,11,19,7,10,20,9,1,26] ; V3: [0,2,21,12,3,24,25,4,26]";2026-03-28 10:18:14
tam25_cap200_tabu0_inst0_cons0;instancias/r111,txt;0;0;0;25;27;4;200;0;PD;1201,3062;491,4945;440,9024;429,6968;-2,5415;0;33;1356;"V0: [0,6,14,16,17,5,26] ; V1: [0,2,15,23,22,21,4,25,24,26] ; V2: [0,3,9,20,10,1,12,26] ; V3: [0,7,11,19,8,18,13,26]";"V0: [0,2,15,14,16,6,13,26] ; V1: [0,7,11,19,8,18,17,5,26] ; V2: [0,21,23,22,4,25,24,26] ; V3: [0,12,3,9,20,10,1,26]";2026-03-28 10:46:27
tam25_cap200_tabu0_inst0_cons1;instancias/r111,txt;0;0;1;25;27;4;200;0;PD;1201,3062;294,9593;440,9024;429,6968;-2,5415;0;23;1972;"V0: [0,6,14,16,17,5,26] ; V1: [0,2,15,23,22,21,4,25,24,26] ; V2: [0,3,9,20,10,1,12,26] ; V3: [0,7,11,19,8,18,13,26]";"V0: [0,7,11,19,8,18,17,5,26] ; V1: [0,21,23,22,4,25,24,26] ; V2: [0,12,3,9,20,10,1,26] ; V3: [0,2,15,14,16,6,13,26]";2026-03-28 10:51:22
tam25_cap200_tabu0_inst0_cons2;instancias/r111,txt;0;0;2;25;27;4;200;0;PD;1201,3062;347,7278;440,9024;429,6968;-2,5415;0;23;1864;"V0: [0,6,14,16,17,5,26] ; V1: [0,2,15,23,22,21,4,25,24,26] ; V2: [0,3,9,20,10,1,12,26] ; V3: [0,7,11,19,8,18,13,26]";"V0: [0,2,15,14,16,6,13,26] ; V1: [0,12,3,9,20,10,1,26] ; V2: [0,21,23,22,4,25,24,26] ; V3: [0,7,11,19,8,18,17,5,26]";2026-03-28 10:57:10
tam25_cap200_tabu0_inst0_cons3;instancias/r111,txt;0;0;3;25;27;4;200;0;PD;1201,3062;284,0919;440,9024;445,8037;1,1117;0;309;4940;"V0: [0,6,14,16,17,5,26] ; V1: [0,2,15,23,22,21,4,25,24,26] ; V2: [0,3,9,20,10,1,12,26] ; V3: [0,7,11,19,8,18,13,26]";"V0: [0,21,15,23,22,4,25,24,26] ; V1: [0,6,16,14,2,13,26] ; V2: [0,12,3,9,20,10,1,26] ; V3: [0,7,11,19,8,18,17,5,26]";2026-03-28 11:01:54
tam25_cap200_tabu0_inst0_cons22;instancias/r111,txt;0;0;22;25;27;4;200;0;PD;1201,3062;710,8497;440,9024;429,6968;-2,5415;0;35;604;"V0: [0,6,14,16,17,5,26] ; V1: [0,2,15,23,22,21,4,25,24,26] ; V2: [0,3,9,20,10,1,12,26] ; V3: [0,7,11,19,8,18,13,26]";"V0: [0,12,3,9,20,10,1,26] ; V1: [0,2,15,14,16,6,13,26] ; V2: [0,7,11,19,8,18,17,5,26] ; V3: [0,21,23,22,4,25,24,26]";2026-03-28 11:13:44
tam25_cap200_tabu0_inst0_cons0;instancias/r112,txt;0;0;0;25;27;4;200;0;PD;1201,257;2295,7178;394,1013;396,9838;0,7314;0;489;2204;"V0: [0,18,8,7,19,11,10,26] ; V1: [0,21,22,23,4,25,24,26] ; V2: [0,2,15,14,16,17,5,6,13,26] ; V3: [0,12,3,9,20,1,26]";"V0: [0,13,21,22,23,25,4,26] ; V1: [0,2,15,14,16,17,5,6,26] ; V2: [0,12,24,3,9,20,1,26] ; V3: [0,18,8,7,19,11,10,26]";2026-03-28 12:12:01
tam25_cap200_tabu0_inst0_cons1;instancias/r112,txt;0;0;1;25;27;4;200;0;PD;1201,257;2191,9139;394,1013;396,9838;0,7314;0;293;2900;"V0: [0,18,8,7,19,11,10,26] ; V1: [0,21,22,23,4,25,24,26] ; V2: [0,2,15,14,16,17,5,6,13,26] ; V3: [0,12,3,9,20,1,26]";"V0: [0,12,24,3,9,20,1,26] ; V1: [0,18,8,7,19,11,10,26] ; V2: [0,13,21,22,23,25,4,26] ; V3: [0,2,15,14,16,17,5,6,26]";2026-03-28 12:48:33
tam25_cap200_tabu0_inst0_cons2;instancias/r112,txt;0;0;2;25;27;4;200;0;PD;1201,257;1488,6919;394,1013;394,1013;0,0;1;147;2548;"V0: [0,18,8,7,19,11,10,26] ; V1: [0,21,22,23,4,25,24,26] ; V2: [0,2,15,14,16,17,5,6,13,26] ; V3: [0,12,3,9,20,1,26]";"V0: [0,2,15,14,16,17,5,6,13,26] ; V1: [0,12,3,9,20,1,26] ; V2: [0,21,22,23,4,25,24,26] ; V3: [0,18,8,7,19,11,10,26]";2026-03-28 13:13:22
tam25_cap200_tabu0_inst0_cons3;instancias/r112,txt;0;0;3;25;27;4;200;0;PD;1201,257;67,7074;394,1013;394,1013;0,0;1;75;1708;"V0: [0,18,8,7,19,11,10,26] ; V1: [0,21,22,23,4,25,24,26] ; V2: [0,2,15,14,16,17,5,6,13,26] ; V3: [0,12,3,9,20,1,26]";"V0: [0,2,15,14,16,17,5,6,13,26] ; V1: [0,12,3,9,20,1,26] ; V2: [0,21,22,23,4,25,24,26] ; V3: [0,18,8,7,19,11,10,26]";2026-03-28 13:14:30
tam25_cap200_tabu0_inst0_cons22;instancias/r112,txt;0;0;22;25;27;4;200;0;PD;1201,257;3601,7314;394,1013;-1;;;0;0;"V0: [0,18,8,7,19,11,10,26] ; V1: [0,21,22,23,4,25,24,26] ; V2: [0,2,15,14,16,17,5,6,13,26] ; V3: [0,12,3,9,20,1,26]";SEM_SEQUENCIA_BP;2026-03-28 14:14:32
tam25_cap200_tabu0_inst0_cons0;instancias/c201,txt;0;0;0;25;27;3;200;0;PD;4,4667;3605,6968;268,5325;273,7812;1,9546;0;77;5121;"V0: [0,20,22,24,6,25,9,11,10,8,21,26] ; V1: [0,23,18,19,16,14,12,15,17,13,26] ; V2: [0,5,2,1,7,3,4,26]";"V0: [0,16,14,12,15,25,21,26] ; V1: [0,5,2,1,7,3,4,26] ; V2: [0,20,22,24,6,23,18,19,17,13,9,11,10,8,26]";2026-03-28 15:14:42
tam25_cap200_tabu0_inst0_cons1;instancias/c201,txt;0;0;1;25;27;3;200;0;PD;4,4667;3521,4808;268,5325;268,8531;0,1194;0;803;3870;"V0: [0,20,22,24,6,25,9,11,10,8,21,26] ; V1: [0,23,18,19,16,14,12,15,17,13,26] ; V2: [0,5,2,1,7,3,4,26]";"V0: [0,5,2,1,7,3,4,26] ; V1: [0,20,22,24,6,23,18,17,25,21,26] ; V2: [0,19,16,14,12,15,13,9,11,10,8,26]";2026-03-28 16:13:23
tam25_cap200_tabu0_inst0_cons2;instancias/c201,txt;0;0;2;25;27;3;200;0;PD;4,4667;2583,7684;268,5325;268,8531;0,1194;0;89;2421;"V0: [0,20,22,24,6,25,9,11,10,8,21,26] ; V1: [0,23,18,19,16,14,12,15,17,13,26] ; V2: [0,5,2,1,7,3,4,26]";"V0: [0,5,2,1,7,3,4,26] ; V1: [0,19,16,14,12,15,13,9,11,10,8,26] ; V2: [0,20,22,24,6,23,18,17,25,21,26]";2026-03-28 16:56:27
tam25_cap200_tabu0_inst0_cons3;instancias/c201,txt;0;0;3;25;27;3;200;0;PD;4,4667;1496,4501;268,5325;291,2087;8,4445;0;3207;12054;"V0: [0,20,22,24,6,25,9,11,10,8,21,26] ; V1: [0,23,18,19,16,14,12,15,17,13,26] ; V2: [0,5,2,1,7,3,4,26]";"V0: [0,20,22,24,21,26] ; V1: [0,6,23,18,19,15,17,13,25,11,26] ; V2: [0,5,2,1,7,3,4,16,14,12,9,10,8,26]";2026-03-28 17:21:23
tam25_cap200_tabu0_inst0_cons22;instancias/c201,txt;0;0;22;25;27;3;200;0;PD;4,4667;3727,0759;268,5325;272,4131;1,4451;0;64;1431;"V0: [0,20,22,24,6,25,9,11,10,8,21,26] ; V1: [0,23,18,19,16,14,12,15,17,13,26] ; V2: [0,5,2,1,7,3,4,26]";"V0: [0,5,2,1,7,3,4,26] ; V1: [0,19,16,14,12,15,13,9,11,10,8,26] ; V2: [0,22,20,24,6,23,18,17,25,21,26]";2026-03-28 18:23:31
tam25_cap200_tabu0_inst0_cons0;instancias/c202,txt;0;0;0;25;27;3;200;0;PD;1202,4696;3999,3001;268,9547;295,176;9,7493;0;166;2805;"V0: [0,12,16,14,15,13,9,11,10,8,26] ; V1: [0,4,3,7,1,2,5,26] ; V2: [0,20,22,24,6,23,18,19,17,25,21,26]";"V0: [0,18,16,14,12,9,11,10,26] ; V1: [0,24,6,23,19,15,17,13,25,8,26] ; V2: [0,20,22,21,5,2,1,7,3,4,26]";2026-03-28 19:50:12
tam25_cap200_tabu0_inst0_cons1;instancias/c202,txt;0;0;1;25;27;3;200;0;PD;1202,4696;3663,3761;268,9547;316,627;17,725;0;918;2691;"V0: [0,12,16,14,15,13,9,11,10,8,26] ; V1: [0,4,3,7,1,2,5,26] ; V2: [0,20,22,24,6,23,18,19,17,25,21,26]";"V0: [0,23,18,19,9,11,26] ; V1: [0,20,22,24,6,21,5,2,1,7,3,4,10,8,26] ; V2: [0,12,16,14,15,17,13,25,26]";2026-03-28 20:51:16
tam25_cap200_tabu0_inst0_cons2;instancias/c202,txt;0;0;2;25;27;3;200;0;PD;1202,4696;3703,0246;268,9547;282,2679;4,95;0;119;1872;"V0: [0,12,16,14,15,13,9,11,10,8,26] ; V1: [0,4,3,7,1,2,5,26] ; V2: [0,20,22,24,6,23,18,19,17,25,21,26]";"V0: [0,2,1,7,3,4,26] ; V1: [0,20,22,24,6,23,18,19,16,14,12,9,8,26] ; V2: [0,21,15,17,13,25,11,10,5,26]";2026-03-28 21:52:59
tam25_cap200_tabu0_inst0_cons3;instancias/c202,txt;0;0;3;25;27;3;200;0;PD;1202,4696;3633,8025;268,9547;-1;;;0;0;"V0: [0,12,16,14,15,13,9,11,10,8,26] ; V1: [0,4,3,7,1,2,5,26] ; V2: [0,20,22,24,6,23,18,19,17,25,21,26]";SEM_SEQUENCIA_BP;2026-03-28 22:53:33
tam25_cap200_tabu0_inst0_cons22;instancias/c202,txt;0;0;22;25;27;3;200;0;PD;1202,4696;3985,5626;268,9547;-1;;;0;0;"V0: [0,12,16,14,15,13,9,11,10,8,26] ; V1: [0,4,3,7,1,2,5,26] ; V2: [0,20,22,24,6,23,18,19,17,25,21,26]";SEM_SEQUENCIA_BP;2026-03-28 23:59:58
tam25_cap200_tabu0_inst0_cons0;instancias/c203,txt;0;0;0;25;27;3;200;0;PD;1203,2062;3610,5867;268,5325;291,3544;8,4987;0;2880;1878;"V0: [0,5,2,1,7,3,4,26] ; V1: [0,23,18,19,16,14,12,15,17,13,26] ; V2: [0,20,22,24,6,25,9,11,10,8,21,26]";"V0: [0,9,12,14,16,19,18,26] ; V1: [0,4,3,7,1,2,5,11,10,8,21,26] ; V2: [0,20,22,24,6,23,15,17,13,25,26]";2026-03-29 01:20:12
tam25_cap200_tabu0_inst0_cons1;instancias/c203,txt;0;0;1;25;27;3;200;0;PD;1203,2062;3786,1477;268,5325;296,2319;10,3151;0;43;2376;"V0: [0,5,2,1,7,3,4,26] ; V1: [0,23,18,19,16,14,12,15,17,13,26] ; V2: [0,20,22,24,6,25,9,11,10,8,21,26]";"V0: [0,21,22,6,26] ; V1: [0,20,24,23,18,19,16,15,17,25,26] ; V2: [0,5,2,3,7,4,1,14,12,13,9,11,10,8,26]";2026-03-29 02:23:18
tam25_cap200_tabu0_inst0_cons2;instancias/c203,txt;0;0;2;25;27;3;200;0;PD;1203,2062;4212,7162;268,5325;278,2214;3,6081;0;261;2247;"V0: [0,5,2,1,7,3,4,26] ; V1: [0,23,18,19,16,14,12,15,17,13,26] ; V2: [0,20,22,24,6,25,9,11,10,8,21,26]";"V0: [0,15,19,16,14,12,9,26] ; V1: [0,20,22,24,6,23,18,17,13,25,21,26] ; V2: [0,4,3,7,1,2,5,11,10,8,26]";2026-03-29 03:33:31
